Date(UTC),Gas_Fees,Network_Utilization,Ether_Price,Network_Hash_Rate,Block_Difficulty,Block_Count_Reward,Block_Reward,Block_Size,Block_Time,Daily_Active_ERC20,Daily_Active_Eth,Gas_Limit,Gas_Used,Ethereum_Daily_Transactions,Uncles
01-11-2019,13631672273,0.7487,127.16,186790.9227,2692.033,5566,17797.59375,18683,15.52,202007,235447,8001187,33318084869,541838,429
01-12-2019,12182668844,0.6706,125.83,181093.0092,2624.801,5541,17700.75,15918,15.59,148875,189309,8001065,29702483987,452707,420
1-13-2019,12299362181,0.6558,116.56,182569.7794,2608.14,5635,17955.09375,15798,15.18,154020,198740,8001179,29548320450,481347,413
1-14-2019,19179700938,0.7437,129.74,184943.4647,2633.341,5629,18008.90625,18452,15.17,157757,271125,8001170,33474170588,577239,439
1-15-2019,18403886289,0.7028,121.22,188708.0399,2702.084,5619,17920.40625,18074,15.23,151502,245116,8000887,31544999460,539896,415
1-16-2019,20629866067,0.7294,123.12,179529.688,2621.049,5528,17603.8125,18008,15.53,139005,216883,8000843,32162670591,507687,390
1-17-2019,13639170146,0.6982,123.72,177700.9741,2580.831,5561,17706.75,17900,15.41,170517,216437,8000821,30901966019,517082,388
1-18-2019,14390713391,0.7127,120.57,177754.3264,2571.663,5619,17790.09375,17751,15.28,173144,217354,8001004,31952137313,538899,353
1-19-2019,12427478085,0.7476,124.85,184503.3671,2637.07,5683,18009.5625,17863,15.07,174000,208201,8001008,33878498386,539125,362
1-20-2019,12387866392,0.7423,118.41,184550.3414,2673.566,5599,17764.21875,17832,15.29,172802,196352,8001304,33077247331,537705,365
1-21-2019,13567626739,0.8342,116.72,178144.598,2840.844,5094,16141.125,21357,16.82,212127,215040,8001274,33763981311,582751,324
1-22-2019,18561474026,0.8554,119.12,180021.9752,2878.752,5072,16084.78125,22711,16.91,278813,207146,8001144,34637145295,605558,331
1-23-2019,13308904468,0.796,117.57,168483.6724,2752.835,4991,15760.96875,20710,17.15,164943,215198,8001029,31630703208,533819,297
1-24-2019,14394162195,0.7814,117.7,175286.5866,2805.105,5086,16077.84375,19842,16.83,178040,209817,8001118,31679636794,520130,313
1-25-2019,13857565780,0.7586,115.92,175620.0016,2812.524,5106,16080.09375,18310,16.79,169512,213051,8001115,30938949942,504903,289
1-26-2019,12616710414,0.824,116.33,170993.5618,2749.134,5055,16004.53125,17422,16.98,159265,196601,8000897,33241053039,464380,319
1-27-2019,11788620538,0.7868,112.27,168650.5178,2739.501,5013,15846.1875,18274,17.05,152721,201501,8001001,31494607522,488814,306
1-28-2019,15213901906,0.8569,106.36,155983.8223,2605.259,4884,15416.71875,21577,17.52,165443,242450,8001024,33400327582,568564,289
1-29-2019,12439032644,0.8453,104.75,146880.6219,2443.768,4870,15463.78125,22103,17.54,198171,219778,8001111,32867605159,566026,323
1-30-2019,13051979777,0.834,109.04,145301.9116,2404.537,4949,15555.375,21568,17.3,159790,208898,8001210,32975674787,555347,272
1-31-2019,14209971121,0.8957,106.89,150028.8135,2465.758,4931,15653.4375,20803,17.33,190176,208575,8001156,35261654580,517057,326
02-01-2019,13234562600,0.8464,107.03,143116.014,2408.028,4848,15300.65625,20373,17.67,182809,204710,8001360,32761450415,498856,287
02-02-2019,12000569516,0.7687,111,143036.2313,2358.91,4935,15611.625,17499,17.41,144508,183802,8001269,30168904532,450314,304
02-03-2019,11637460620,0.7238,107.21,139150.9121,2354.61,4858,15226.125,16597,17.68,141225,169639,8001164,28022576836,424378,248
02-04-2019,12082194503,0.7144,106.9,141058.0782,2361.903,4938,15394.6875,16326,17.39,169160,166444,8001218,28109457360,416394,222
02-05-2019,12593215644,0.7167,106.93,141593.6815,2363.999,4900,15418.78125,16601,17.54,120622,168852,8001176,27984580259,414815,275
02-06-2019,12593166346,0.7343,104.5,139435.1741,2348.84,4892,15302.34375,17023,17.55,117784,173441,8001322,28696360299,429065,237
02-07-2019,14057368181,0.7497,104.3,139449.921,2334.071,4918,15398.625,17432,17.44,117578,169031,8001263,29441176225,428676,244
02-08-2019,13310836398,0.7712,119.49,142467.7242,2371.717,4923,15471.28125,18982,17.43,130813,186134,8001377,30304669218,471952,267
02-09-2019,12390959208,0.7592,119.46,141162.9802,2370.09,4900,15347.0625,17138,17.49,100960,170698,8001139,29701599787,417129,246
02-10-2019,12847065310,0.7792,125.58,145132.8832,2799.616,4298,13370.34375,18598,20,107996,157443,8001145,26786193364,381151,181
02-11-2019,13977805236,0.8253,120.76,142235.6399,2790.454,4195,13131.09375,20700,20.48,118840,179265,8001168,27611571189,429007,209
02-12-2019,13012487105,0.8368,122.63,147544.2715,2845.497,4273,13363.78125,20824,20.12,139289,184724,8001034,28573833622,438111,207
2-13-2019,13713241302,0.8894,122.31,142540.4061,2813.683,4169,13057.5,23368,20.48,183047,189676,8001092,29584055361,491354,208
2-14-2019,19148327564,0.8742,120.85,140337.5751,2763.886,4166,13080.84375,23305,20.62,171978,189326,8001481,29051955302,474782,221
2-15-2019,14753437258,0.9086,122.02,139939.2522,2758.556,4158,13063.96875,22751,20.68,177909,193086,8001147,30180437810,468599,225
2-16-2019,13510079150,0.8894,123.26,144000.9622,2791.493,4224,13281.46875,21513,20.39,138799,183084,8001206,29978364164,454309,233
2-17-2019,13757940835,0.9041,134.28,140520.5263,2787.184,4139,12989.34375,22199,20.76,127308,178009,8001298,29860882794,447945,217
2-18-2019,17094399315,0.93,146.53,144791.9973,2800.544,4196,13297.78125,24106,20.47,137794,225128,8001130,31150438004,512455,271
2-19-2019,3.74E+11,0.9336,144.4,154063.7497,2931.316,4288,13532.71875,24581,19.99,157013,221282,8001406,31990800940,533602,253
2-20-2019,16098676684,0.935,149.23,152931.5965,2934.33,4242,13417.21875,24759,20.15,181572,204143,8001347,31658564437,530268,261
2-21-2019,15306757881,0.9458,146.36,152031.7369,2935.973,4252,13339.6875,25217,20.22,206055,195510,8001243,32160208363,544817,222
2-22-2019,14913439608,0.9431,149.04,150079.7621,2909.985,4238,13292.0625,24969,20.28,241018,200174,8001252,31958692019,530839,218
2-23-2019,14039107293,0.9055,159.48,159998.9286,3019.639,4353,13651.96875,21843,19.76,189619,190617,8001223,31537207542,476225,225
2-24-2019,16251853700,0.923,133.42,156160.2762,3010.99,4254,13358.15625,24399,20.12,197631,203517,8001394,31412524215,540201,227
2-25-2019,17020990610,0.9579,139.02,154106.7468,2966.1,4238,13371.65625,26690,20.2,194384,210843,8001148,32472793305,573756,251
2-26-2019,17415861033,0.9595,137.12,156426.1998,2978.234,4281,13520.71875,26269,20.09,163621,210536,8001364,32859962542,553925,257
2-27-2019,16334617513,0.9535,135.94,156143.051,2974.809,4281,13511.4375,25340,20.04,172132,215537,8001071,32657440136,539516,254
2-28-2019,18834674068,0.9472,136.29,157689.3983,2927.453,4366,12954.84375,25117,19.61,246768,222464,8001137,33081119561,541458,288
03-01-2019,12974077284,0.8235,136.15,153097.6788,2036.275,5994,12869.625,18943,14.3,292228,226903,8001373,39420363698,547622,502
03-02-2019,12153807142,0.755,133.81,153058.8872,1923.253,6402,13636.625,16459,13.35,191981,209048,8001398,38528471339,526912,474
03-03-2019,12061882513,0.7108,131.21,151531.1136,1909.053,6379,13597.1875,15337,13.42,176607,195215,8001273,36141033693,492382,479
03-04-2019,12666122902,0.8196,126.43,150458.7982,1887.288,6384,13644,19803,13.41,274639,228703,8001294,41736878876,620211,504
03-05-2019,13496902482,0.7777,137.93,152786.6159,1902.401,6429,13752.875,18740,13.34,241541,227650,8001222,39881457026,598085,510
03-06-2019,14045984060,0.7397,138.49,151340.1074,1911.665,6399,13565.8125,17726,13.4,208691,226990,8001247,37720064716,578932,441
03-07-2019,13740882181,0.7345,137.65,151877.0796,1904.525,6438,13672,17116,13.32,189539,226430,8001359,37630699661,572685,452
03-08-2019,13479470622,0.7608,134.42,153458.7686,1929.4,6388,13621,18800,13.41,191515,227294,8001246,38737885031,562361,484
03-09-2019,11957111022,0.7514,138.24,148650.1467,1883.192,6380,13530.5,17547,13.43,140170,225885,8001071,38202661271,555854,440
03-10-2019,12106103256,0.6973,136.36,152288.5413,1884.252,6513,13844.625,15045,13.15,115515,191094,8001133,36152691073,484038,470
03-11-2019,12484460496,0.7628,133.54,148706.84,1883.358,6389,13514.3125,17059,13.38,154689,207488,8001107,38854223598,536412,433
03-12-2019,12238102548,0.7576,134.37,147963.0717,1853.561,6453,13659.25,17676,13.18,132177,228995,8001194,38972844083,564306,444
3-13-2019,11704565023,0.8058,132.93,146450.3292,1841.285,6399,13587.8125,19134,13.31,216330,221923,8001166,41098614057,573281,473
3-14-2019,11052545157,0.7871,132.89,147584.477,1852.579,6422,13623.3125,18486,13.24,201423,229351,8001235,40305717005,573828,461
3-15-2019,11016047852,0.7752,137.63,147372.303,1859.099,6424,13557.0625,17922,13.31,204637,215939,8001118,39674989959,553012,425
3-16-2019,10383394399,0.7253,141.68,153072.7414,1892.599,6511,13815.5625,16269,13.11,135622,194194,8001218,37614470302,504183,477
3-17-2019,14577386112,0.7165,139.74,150878.2844,1901.661,6415,13570.75,15331,13.34,116715,203611,8001131,36580109837,494872,440
3-18-2019,1.96E+11,0.8398,138.5,148627.3403,1883.18,6368,13480.4375,19382,13.34,205875,230509,8001047,42577612070,573940,451
3-19-2019,13115885101,0.8323,139.46,144234.0276,1809.207,6416,13620.75,21169,13.27,279771,235541,8001102,42575768618,635940,472
3-20-2019,12179174942,0.8151,140.22,150209.6171,1866.012,6475,13756,19680,13.15,194677,231451,8001058,42081771829,630313,480
3-21-2019,13904796043,0.9042,135.61,148069.7725,1861.646,6372,13582.5,20227,13.4,161546,218233,8001067,45894918369,618318,500
3-22-2019,12584442788,0.8463,136.76,146786.862,1842.031,6409,13610,19821,13.34,177707,221901,8001195,43152039321,628700,476
3-23-2019,10993968628,0.7745,137.74,147430.1559,1833.592,6431,13716,17356,13.26,174142,205414,8001069,39695293453,561778,516
3-24-2019,11003609358,0.7652,136.21,147221.5813,1846.682,6432,13627.25,16938,13.28,134641,202948,8001187,39231359540,549073,456
3-25-2019,12549223821,0.8098,133.96,147020.8267,1843.361,6429,13631.375,20021,13.29,155955,256346,8001285,41444947656,648670,462
3-26-2019,13059718677,0.8276,134.29,142510.2071,1794.096,6358,13553.8125,20393,13.42,161746,244908,8001255,41958099117,629010,505
3-27-2019,13596847307,0.8335,140.23,141617.4885,1761.3,6458,13736.0625,20194,13.2,267255,232654,8001222,42940357362,625948,489
3-28-2019,12197114669,0.8023,138.39,141422.8001,1775.233,6373,13598.375,19719,13.38,184885,242150,8001212,40811638961,634367,510
3-29-2019,12576130900,0.8923,144.41,141987.9888,1791.437,6369,13538.9375,20950,13.38,170876,236469,8001273,45327181927,640352,479
3-30-2019,10413550419,0.8626,143.29,136800.333,1716.959,6371,13591.3125,20715,13.38,233548,232552,8001129,43858855701,667967,513
3-31-2019,10558447429,0.8741,142.4,137794.0603,1721.43,6417,13659.1875,19955,13.29,278456,221983,8001138,44736287837,646230,499
04-01-2019,12552870066,0.8598,141.85,145052.8084,1809.756,6420,13696.5625,20491,13.23,219624,280846,8001265,44030984417,687574,505
04-02-2019,13857811373,0.8839,164.93,143434.3513,1796.568,6357,13619.8125,23063,13.31,188296,313817,8001317,44877692527,758900,541
04-03-2019,16783552076,0.908,161.18,142099.9699,1788.932,6336,13551.9375,23145,13.42,177734,294028,8001210,45894954167,746605,527
04-04-2019,13718910474,0.8259,158.07,146678.0654,1819.524,6406,13731.1875,21792,13.29,217023,261752,8001402,42149491093,673520,559
04-05-2019,11844298751,0.7562,166.39,145454.2284,1821.34,6427,13640.5625,19259,13.21,166243,253156,8001392,38726714169,621924,473
04-06-2019,10759382633,0.7268,166.28,146623.543,1843.194,6452,13608.8125,17014,13.25,122698,223399,8001304,37417754638,559039,421
04-07-2019,11332764771,0.7086,175.57,145749.6505,1823.189,6476,13676.6875,17631,13.13,122424,234639,8001095,36566101424,572886,431
04-08-2019,12537949552,0.8217,181.06,146577.5911,1825.617,6441,13718.75,20225,13.22,149142,264757,8001018,42220874038,668000,496
04-09-2019,12040035380,0.7735,176.3,147734.0918,1851.498,6430,13632.75,19618,13.19,174814,265719,8001024,39688384813,656914,464
04-10-2019,15258127612,0.8424,177.39,151042.7971,1878.252,6455,13731.0625,22604,13.18,172954,251030,8001129,43345835713,674070,493
04-11-2019,12499489602,0.8736,165.24,150418.3563,1894.482,6384,13565.5,24120,13.31,189602,285567,8001080,44470427909,729032,476
04-12-2019,11673635693,0.7991,164.56,149367.7831,1879.059,6420,13586,20339,13.28,192147,298897,8001343,40916157239,694793,448
4-13-2019,10652876605,0.7241,164.53,152091.1421,1898.393,6483,13699.6875,17601,13.08,143526,250838,8001506,37391327889,614291,439
4-14-2019,10388886423,0.7298,168.68,153896.4586,1929.568,6422,13637.5625,17002,13.26,159750,206936,8001093,37321591275,551055,469
4-15-2019,10617255578,0.8172,160.3,154386.8729,1923.713,6443,13709.1875,21486,13.16,148290,250824,8001238,41931360165,622058,491
4-16-2019,10784749556,0.8827,166.9,151780.8453,1896.986,6408,13659.3125,22688,13.21,181636,248545,8001304,45078468225,656461,505
4-17-2019,11272692912,0.8298,167.02,148013.0854,1863.102,6381,13573.9375,20874,13.3,189235,255422,8001388,42254922636,681896,483
4-18-2019,11933245058,0.8597,174.6,147588.2697,1854.243,6406,13597.9375,21212,13.27,249493,259251,8001399,43956683963,697650,471
4-19-2019,11036616753,0.7835,174.13,150842.0119,1881.714,6449,13700.3125,20811,13.19,221871,283516,8001303,40298095179,693183,477
4-20-2019,8988625935,0.7623,173.96,149431.5319,1873.586,6370,13612.5625,20168,13.33,175081,334013,8001231,38722063179,686824,521
4-21-2019,9504825894,0.805,170.3,150581.2768,1876.835,6462,13721.875,20870,13.17,189829,271588,8001099,41490054924,631190,470
4-22-2019,10745867154,0.8143,171.9,152211.0941,1905.395,6429,13653.0625,21123,13.23,248876,285357,8001219,41747056633,719306,473
4-23-2019,11225045012,0.844,170.66,150491.558,1895.957,6296,13539.875,21970,13.51,237794,292291,8001352,42439955078,729268,562
4-24-2019,12141527708,0.8059,166.05,147605.7983,1853.654,6392,13601.25,20009,13.27,237825,268331,8001144,41123651051,668917,488
4-25-2019,10528010066,0.7589,152.99,148047.3709,1850.592,6466,13684.375,20132,13.14,184111,254890,8001331,39121900618,680812,446
4-26-2019,12095560071,0.7882,156.45,148934.0643,1848.837,6453,13756.6875,20024,13.16,191792,250912,8001357,40518820309,661061,507
4-27-2019,9632992552,0.6704,158.36,151569.4474,1894.07,6476,13689.125,16417,13.13,143067,216654,8001238,34658137362,562687,438
4-28-2019,9399212617,0.7321,158.05,150065.793,1885.095,6389,13599.5625,17957,13.23,206026,222821,8001322,37227949798,593482,489
4-29-2019,10356343230,0.7522,156.69,152499.316,1905.69,6452,13681.125,19214,13.21,205406,244532,8001343,38573360303,628989,462
4-30-2019,10119622328,0.8226,164.39,154027.76,1928.695,6412,13648.75,20890,13.24,252950,265663,8001293,42019403750,707771,488
05-01-2019,9786414125,0.7957,161.42,153722.9371,1919.593,6465,13689.125,20186,13.12,206490,265155,8001551,41038897810,703790,454
05-02-2019,40480290586,0.8788,161.29,152292.7053,1908.352,6442,13644.5625,24056,13.21,161785,226927,8001173,45131761398,626308,453
05-03-2019,10997063020,0.8152,168.24,149734.1014,1896.925,6341,13482.4375,21965,13.38,213480,239884,8001352,41255547454,670882,479
05-04-2019,10092628539,0.7426,163.61,157316.5166,1945.627,6530,13829.25,18463,13.01,181398,220076,8001319,38682539142,623395,456
05-05-2019,9698121519,0.7793,163.94,156285.5768,1958.102,6386,13635.375,19106,13.27,184789,224749,8001456,39705294286,637464,510
05-06-2019,10589774139,0.8897,173.7,152371.8572,1917.967,6359,13567.8125,24830,13.36,203178,247412,8001411,45208594840,706135,505
05-07-2019,12582212961,0.9615,168.59,155268.599,1945.361,6395,13621.5625,28009,13.29,195712,245550,8001103,49103013450,658146,501
05-08-2019,10988087035,0.899,171.42,153710.6,1933.129,6336,13574.875,24559,13.36,181245,249532,8001660,45504951018,686996,534
05-09-2019,10636414510,0.8819,170.86,154275.3123,1933.476,6364,13610.375,22854,13.31,243196,255100,8001948,44872105890,718440,530
05-10-2019,11387738585,0.8824,172.5,154745.8825,1925.41,6439,13729.0625,22895,13.15,325432,265936,8002309,45379669435,736762,505
05-11-2019,10905004770,0.8562,192.44,155036.8502,1949.808,6396,13592.875,22665,13.19,239164,262147,8003168,43750021377,742337,474
05-12-2019,10835160355,0.8245,188.14,157778.9209,1970.526,6441,13688.8125,21533,13.12,224400,252855,8003208,42436007310,715827,477
5-13-2019,13689484729,0.8707,195.83,155740.5065,1964.09,6360,13554.4375,23003,13.22,277810,289871,8003174,44218548709,758695,491
5-14-2019,13338733306,0.9249,217.16,160908.952,2005.848,6470,13719.3125,24211,13.08,272036,320062,8003940,47844313875,830785,461
5-15-2019,16275386400,0.9453,248.64,162979.116,2027.559,6470,13742.6875,25388,13.04,282337,336620,8003799,48894301884,847606,475
5-16-2019,21005575115,0.9478,264.47,161412.0335,2028.509,6342,13578.0625,26549,13.37,252876,362643,8003919,48029862890,908208,533
5-17-2019,18212850135,0.9434,244.84,170929.3098,2115.801,6439,13784.0625,25690,13.07,229917,323447,8003791,48547285772,810320,541
5-18-2019,14709151796,0.9378,233.96,171711.2012,2162.66,6402,13571.125,23032,13.19,255344,288235,8003697,48021098995,735420,458
5-19-2019,14046405891,0.8998,260.9,168230.642,2115.431,6386,13589.8125,21899,13.24,266842,282300,8003718,45914348177,752431,485
5-20-2019,15523993957,0.9149,252.1,165541.0784,2094.413,6349,13504.25,24951,13.32,262579,305207,8003556,46419904661,860161,480
5-21-2019,12949937514,0.9225,254.94,163076.6483,2059.313,6339,13515.1875,23950,13.28,239392,328977,8003300,46743327954,812799,503
5-22-2019,16439389013,0.92,243.46,164945.575,2063.611,6401,13660.0625,25634,13.21,292511,305248,8003520,47046123182,873384,505
5-23-2019,14469157604,0.9286,245.6,162420.2795,2051.025,6329,13535.3125,25428,13.38,291582,309980,8003364,46998393744,846724,513
5-24-2019,15059891209,0.9039,249.61,159701.1251,2007.008,6392,13599.6875,25641,13.21,299169,318787,8003451,46180187015,904057,483
5-25-2019,12137206615,0.8597,251.49,162225.7339,2016.154,6526,13768.375,23055,13.04,284269,293269,8002820,44798872647,839949,426
5-26-2019,10795166754,0.8278,268.26,161032.7064,2014.949,6428,13652.5625,21835,13.18,212448,287280,8002952,42512386843,763094,477
5-27-2019,14709981473,0.927,271.83,165801.474,2084.582,6393,13584.4375,26746,13.21,328696,341835,8003552,47388421901,941733,479
5-28-2019,15120065441,0.9204,271.45,161367.1711,2038.62,6342,13509.5625,25652,13.31,298997,329066,8003504,46676642604,910535,497
5-29-2019,16609583268,0.9449,269.6,171496.9579,2118.881,6536,13842.5625,26071,12.96,315899,330314,8003548,49364278740,947509,457
5-30-2019,17362707848,0.9199,254.45,168020.9482,2144.631,6301,13393.5,25711,13.41,301969,332460,8003653,46363763067,891907,468
